rank_raw,rank,name,country,overall_score,teaching_score,research_env_score,research_quality_score,industry_score,international_score,url,street_address,locality,region,postal_code,country_address
128,128,Uppsala University,Sweden,63.5,47.4,54.9,81.3,95.0,71.5,https://www.timeshighereducation.com/world-university-rankings/uppsala-university,Olofsgatan Road P.O. Box 256,Uppsala,Uppland Province,SE-751 05,Sweden
129,129,University of Southampton,United Kingdom,63.4,44.6,45.4,89.6,73.1,96.1,https://www.timeshighereducation.com/world-university-rankings/university-southampton,"['University Road', 'Highfield']",Southampton,Hampshire,SO17 1BJ,United Kingdom
130,130,University of Bologna,Italy,63.3,54.2,50.1,83.3,82.5,59.7,https://www.timeshighereducation.com/world-university-rankings/university-bologna,Via Zamboni 33,Bologna,Emilia Romagna region,40126,Italy
=131,131,Harbin Institute of Technology,China,63.2,57.2,57.7,77.2,100.0,32.5,https://www.timeshighereducation.com/world-university-rankings/harbin-institute-technology,92 West Dazhi Street Nangang District,Harbin,Heilongjiang,150001,China
=131,131,Maastricht University,Netherlands,63.2,41.4,46.1,88.3,98.3,96.7,https://www.timeshighereducation.com/world-university-rankings/maastricht-university,Postbus 616,Maastricht,Limburg Province,6200 MD,Netherlands
133,133,Adelaide University,Australia,63,38.3,48.9,89.5,99.7,89.8,https://www.timeshighereducation.com/world-university-rankings/adelaide-university,Adelaide,Adelaide,South Australia,5005,Australia
133,133,Lomonosov Moscow State University,Russian Federation,63.0,80.9,69.7,32.9,93.4,71.6,https://www.timeshighereducation.com/world-university-rankings/lomonosov-moscow-state-university,"['1', 'Lomonosov']",Leninskie Gory,Moscow,119991,Russian Federation
=134,134,Beijing Normal University,China,62.9,59.6,49.3,80.9,89.1,42.4,https://www.timeshighereducation.com/world-university-rankings/beijing-normal-university,No. 19 Xinjiekouwai Street,Haidian District,Beijing,100875,China
=134,134,Queen Mary University of London,United Kingdom,62.9,38.7,42.6,95.7,76.5,97.5,https://www.timeshighereducation.com/world-university-rankings/queen-mary-university-london,27 Mile End Road Bethnal Green,London,Tower Hamlets,E1 4NS,United Kingdom
=134,134,University of Florida,United States,62.9,55.3,56.7,76.2,90.9,48.9,https://www.timeshighereducation.com/world-university-rankings/university-florida,Gainesville,Gainesville,Florida,32611,United States
137,137,Scuola Normale Superiore di Pisa,Italy,62.8,58.6,46.9,86.4,37.7,59.3,https://www.timeshighereducation.com/world-university-rankings/scuola-normale-superiore-di-pisa,Piazza dei Cavalieri 7,,Pisa,56126,Italy
=138,138,University of Arizona,United States,62.6,48.3,52.5,86.1,80.6,53.7,https://www.timeshighereducation.com/world-university-rankings/university-arizona,Tucson,Tucson,Arizona,85721,United States
=138,138,University of Freiburg,Germany,62.6,46.7,47.4,84.5,99.7,77.1,https://www.timeshighereducation.com/world-university-rankings/university-freiburg,Friedrichstrasse 39 PO Box 79085,Freiburg,Baden Wurttemberg,79098,Germany
140,140,National Taiwan University (NTU),Taiwan,62.5,59.4,54.9,68.6,100.0,59.2,https://www.timeshighereducation.com/world-university-rankings/national-taiwan-university-ntu,"['No 1 Section 4', 'Roosevelt Road Daan District']",Taipei City,Taipei,10617,Taiwan
=141,141,Pohang University of Science and Technology (POSTECH),South Korea,62.3,58.3,49.5,79.2,100.0,39.9,https://www.timeshighereducation.com/world-university-rankings/pohang-university-science-and-technology-postech,77 Cheongamro Namgu,Pohang,Gyeongsangbuk,37673,South Korea
=141,141,Tongji University,China,62.3,53.2,53.6,74.3,99.9,63.5,https://www.timeshighereducation.com/world-university-rankings/tongji-university,1239 Siping Road,Shanghai,Shanghai,,China
143,143,University of Liverpool,United Kingdom,62.2,43.5,42.0,91.2,68.0,95.0,https://www.timeshighereducation.com/world-university-rankings/university-liverpool,Foundation Building Brownlow Hill,Liverpool,,L69 7ZX,United Kingdom
144,144,Newcastle University,United Kingdom,62.1,39.8,43.2,93.0,80.0,89.5,https://www.timeshighereducation.com/world-university-rankings/newcastle-university,Armstrong Building,Newcastle upon Tyne,Tyne and Wear,NE1 7RU,United Kingdom
=145,145,Case Western Reserve University,United States,62.0,51.8,42.2,88.7,74.9,64.6,https://www.timeshighereducation.com/world-university-rankings/case-western-reserve-university,10900 Euclid Avenue,Cleveland,Ohio,44106,United States
=145,145,University of Barcelona,Spain,62.0,44.0,47.8,88.5,92.4,64.6,https://www.timeshighereducation.com/world-university-rankings/university-barcelona,"['\u200b\u200b\u200b\u200bGran Via de les Corts Catalanes', '585']",Barcelona,B,08007,Spain
=145,145,University of Macau,Macao,62.0,40.2,40.9,92.9,87.0,92.5,https://www.timeshighereducation.com/world-university-rankings/university-macau,Avenida da Universidade,Taipa,Taipa,,Macao
=145,145,University of Nottingham,United Kingdom,62.0,45.8,43.3,87.3,72.1,91.8,https://www.timeshighereducation.com/world-university-rankings/university-nottingham,University Park,Nottingham,Nottinghamshire,NG7 2RD,United Kingdom
=145,145,University of Technology Sydney,Australia,62.0,36.8,42.6,94.1,88.7,92.9,https://www.timeshighereducation.com/world-university-rankings/university-technology-sydney,15 Broadway Ultimo,Sydney,New South Wales,2007,Australia
150,150,Université de Montréal,Canada,61.9,41.4,50.5,83.1,95.5,84.1,https://www.timeshighereducation.com/world-university-rankings/universite-de-montreal,2900 Boulevard Edouard Montpetit,Montreal,Quebec,H3T 1J4,Canada
=151,151,Texas A&M University,United States,61.8,52.5,57.2,73.4,73.5,63.2,https://www.timeshighereducation.com/world-university-rankings/texas-am-university,401 Joe Routt Boulevard Rudder Tower,College Station,Texas,77843-1372,United States
=151,151,The University of Osaka,Japan,61.8,65.9,64.9,53.3,100.0,47.9,https://www.timeshighereducation.com/world-university-rankings/university-osaka,1-1 Yamadaoka,Suita,27,565-0871,Japan
153,153,The University of Western Australia,Australia,61.7,38.7,45.1,87.6,98.4,93.4,https://www.timeshighereducation.com/world-university-rankings/university-western-australia,35 Stirling Highway,Perth,Western Australia,6009,Australia
=154,154,Radboud University Nijmegen,Netherlands,61.5,38.5,49.7,89.3,82.1,75.9,https://www.timeshighereducation.com/world-university-rankings/radboud-university-nijmegen,Houtlaan 4,Nijmegen,Gelderlandand,6525 XZ,Netherlands
=154,154,University of York,United Kingdom,61.5,44.1,43.9,87.5,67.6,90.6,https://www.timeshighereducation.com/world-university-rankings/university-york,Heslington,York,North Yorkshire,YO10 5DD,United Kingdom
=156,156,Korea University,South Korea,61.4,52.4,51.3,73.3,99.9,67.8,https://www.timeshighereducation.com/world-university-rankings/korea-university,145 Anam-ro,Seongbuk-gu,11,02841,South Korea
=156,156,University of Auckland,New Zealand,61.4,40.4,46.8,85.7,92.2,87.2,https://www.timeshighereducation.com/world-university-rankings/university-auckland,Private Bag 92019,Auckland,Auckland,1142,New Zealand
=156,156,University of Pittsburgh-Pittsburgh campus,United States,61.4,49.2,43.3,92.0,76.8,49.4,https://www.timeshighereducation.com/world-university-rankings/university-pittsburgh-pittsburgh-campus,4200 Fifth Avenue,Pittsburgh,Pennsylvania,15260,United States
159,159,University of Colorado Boulder,United States,61.3,47.5,51.6,84.1,77.3,53.6,https://www.timeshighereducation.com/world-university-rankings/university-colorado-boulder,Boulder,Boulder,Colorado,80309,United States
=160,160,Southern University of Science and Technology (SUSTech),China,61.0,39.6,44.2,93.9,88.5,63.3,https://www.timeshighereducation.com/world-university-rankings/southern-university-science-and-technology-sustech,"['No 1088', 'Xueyuan Road Nanshan District']",Shenzhen,Guangdong,518055,China
=160,160,Technical University of Berlin,Germany,61.0,45.2,52.8,77.8,95.2,70.3,https://www.timeshighereducation.com/world-university-rankings/technical-university-berlin,Strasse des 17. Juni 135,Berlin,Brandenburg,10623,Germany
=162,162,University of St Andrews,United Kingdom,60.9,50.6,43.3,78.2,71.9,94.4,https://www.timeshighereducation.com/world-university-rankings/university-st-andrews,College Gate,St. Andrews,Fife,KY16 9AJ,United Kingdom
=162,162,University of Waterloo,Canada,60.9,42.7,47.6,83.4,77.0,85.5,https://www.timeshighereducation.com/world-university-rankings/university-waterloo,200 University Avenue West,Waterloo,Ontario,N2L 3G1,Canada
=164,164,University of Cape Town,South Africa,60.8,39.4,46.7,87.8,84.8,77.9,https://www.timeshighereducation.com/world-university-rankings/university-cape-town,Private Bag X3 Rondebosch,Cape Town,Western Cape,7701,South Africa
=164,164,University of Cologne,Germany,60.8,44.5,46.5,83.9,94.2,70.2,https://www.timeshighereducation.com/world-university-rankings/university-cologne,Albertus Magnus Platz Building No 100,Cologne,North Rhine Westphalia,D-50923,Germany
166,166,Institute of Science Tokyo,Japan,60.7,66.9,60.5,52.7,92.1,52.2,https://www.timeshighereducation.com/world-university-rankings/institute-science-tokyo,2-12-1 Ookayama,Meguro-ku,13,152-8550,Japan
=166,166,Karlsruhe Institute of Technology,Germany,60.7,49.3,54.9,69.3,100.0,73.1,https://www.timeshighereducation.com/world-university-rankings/karlsruhe-institute-technology,Kaiserstrasse 12,Karlsruhe,Baden Wurttemberg,76131,Germany
=166,166,Macquarie University,Australia,60.7,35.9,42.5,90.9,97.2,88.5,https://www.timeshighereducation.com/world-university-rankings/macquarie-university,"['Balaclava Road', 'Macquarie Park']",Sydney,New South Wales,2109,Australia
=166,166,University of Geneva,Switzerland,60.7,43.8,40.0,85.2,85.7,96.1,https://www.timeshighereducation.com/world-university-rankings/university-geneva,24 rue du General Dufour,Geneve,Canton of Geneva,1211,Switzerland
=166,166,University of Virginia (Main campus),United States,60.7,51.1,41.7,86.6,79.0,58.3,https://www.timeshighereducation.com/world-university-rankings/university-virginia-main-campus,400 Ray C Hunt Drive PO Box 400229,Charlottesville,Virginia,22904-4229,United States
=170,170,Sapienza University of Rome,Italy,60.6,55.9,53.5,73.4,85.2,42.9,https://www.timeshighereducation.com/world-university-rankings/sapienza-university-rome,Piazzale Aldo Moro 5,,Rome,00185,Italy
=170,170,University of Antwerp,Belgium,60.6,38.9,44.3,89.6,98.5,73.4,https://www.timeshighereducation.com/world-university-rankings/university-antwerp,13 Prinsstraat,Antwerpen,Flanders Region,2000,Belgium
=170,170,University of Exeter,United Kingdom,60.6,36.6,42.1,94.0,59.1,93.4,https://www.timeshighereducation.com/world-university-rankings/university-exeter,Stocker Road,Exeter,Devon,EX4 4PY,United Kingdom
173,173,Trinity College Dublin,Ireland,60.5,42.8,44.9,83.2,76.2,91.2,https://www.timeshighereducation.com/world-university-rankings/trinity-college-dublin,College Green,Dublin,Leinster,D02 PN40,Ireland
174,174,TU Dresden,Germany,60.4,47.1,50.0,77.0,99.9,66.1,https://www.timeshighereducation.com/world-university-rankings/tu-dresden,Mommsenstr. 6 Fritz Foerster Bau,Dresden,Saxony,01069,Germany
175,175,Durham University,United Kingdom,60.3,45.2,44.9,81.0,62.8,94.6,https://www.timeshighereducation.com/world-university-rankings/durham-university,Stockton Road The Palatine Center,Durham,Durham,DH1 3LE,United Kingdom
=176,176,Huazhong University of Science and Technology,China,60.2,46.6,48.4,87.1,99.9,30.9,https://www.timeshighereducation.com/world-university-rankings/huazhong-university-science-and-technology,1037 Luoyu Road Hongshan District,Wuhan City,Hubei Province,430074,China
=176,176,Vrije Universiteit Amsterdam,Netherlands,60.2,37.7,41.8,91.8,77.5,84.3,https://www.timeshighereducation.com/world-university-rankings/vrije-universiteit-amsterdam,De Boelelaan 1105,Amsterdam,Amsterdam,1081 HV,Netherlands
179,179,University of Würzburg,Germany,60.1,39.6,43.5,91.2,99.8,59.9,https://www.timeshighereducation.com/world-university-rankings/university-wurzburg,Sanderring 2,Wurzburg,Bavaria,97070,Germany
180,180,Dartmouth College,United States,60.0,56.3,38.5,81.8,72.8,63.8,https://www.timeshighereducation.com/world-university-rankings/dartmouth-college,Hanover,Hanover,New Hampshire,03755,United States
=181,181,Medical University of Vienna,Austria,59.9,36.3,36.8,94.2,99.9,83.2,https://www.timeshighereducation.com/world-university-rankings/medical-university-vienna,Spitalgasse 23,Vienna,Vienna,1090,Austria
=181,181,"University of California, Santa Cruz",United States,59.9,38.3,41.7,93.2,75.7,73.5,https://www.timeshighereducation.com/world-university-rankings/university-california-santa-cruz,1156 High Street,Santa Cruz,California,95064,United States
183,183,Universitat Autònoma de Barcelona (UAB),Spain,59.8,44.9,44.8,84.6,73.3,69.5,https://www.timeshighereducation.com/world-university-rankings/universitat-autonoma-de-barcelona-uab,"['Placa Civica', 'Bellaterra Cerdanyola del Valles']",Barcelona,B,08193,Spain
=184,184,King Fahd University of Petroleum and Minerals,Saudi Arabia,59.7,36.3,43.2,85.7,94.4,92.9,https://www.timeshighereducation.com/world-university-rankings/king-fahd-university-petroleum-and-minerals,Academic Belt Road,Dhahran,Eastern Province,31261,Saudi Arabia
=184,184,Lancaster University,United Kingdom,59.7,40.9,40.8,86.7,67.2,95.1,https://www.timeshighereducation.com/world-university-rankings/lancaster-university,Bailrigg,Lancaster,Lancashire,LA1 4YW,United Kingdom
=184,184,Université Catholique de Louvain,Belgium,59.7,40.0,47.7,80.7,95.2,80.3,https://www.timeshighereducation.com/world-university-rankings/universite-catholique-de-louvain,1 Place de l'Universite,Louvain la Neuve,Wallonia,1348,Belgium
=187,187,Pompeu Fabra University,Spain,59.5,36.6,45.3,87.5,81.6,80.1,https://www.timeshighereducation.com/world-university-rankings/pompeu-fabra-university,"['Carrer de la Merce', '12 Edifici de la Merce']",Barcelona,B,08002,Spain
=187,187,University of Ottawa,Canada,59.5,38.2,44.5,85.4,81.7,86.2,https://www.timeshighereducation.com/world-university-rankings/university-ottawa,550 Cumberland Street,Ottawa,Ontario,K1N 6N5,Canada
189,189,Tufts University,United States,59.4,51.3,34.7,88.2,76.6,61.9,https://www.timeshighereducation.com/world-university-rankings/tufts-university,419 Boston Avenue Dowling Hall Garage,Medford,Massachusetts,02155-5555,United States
=190,190,Université Paris Cité,France,59.3,44.4,38.0,89.9,68.0,73.1,https://www.timeshighereducation.com/world-university-rankings/universite-paris-cite,85 Boulevard Saint Germain Cedex 06,Paris,Ile de France,75006,France
=190,190,University of Twente,Netherlands,59.3,45.7,45.0,73.0,98.9,92.4,https://www.timeshighereducation.com/world-university-rankings/university-twente,PO Box 217,Enschede,Overijssel Province,7500 AE,Netherlands
=192,192,Eindhoven University of Technology,Netherlands,59.2,47.7,49.5,67.0,100.0,88.6,https://www.timeshighereducation.com/world-university-rankings/eindhoven-university-technology,Postbus 513,Eindhoven,North Brabant,5600 MB,Netherlands
=192,192,University of Leicester,United Kingdom,59.2,35.4,34.9,95.9,69.0,94.8,https://www.timeshighereducation.com/world-university-rankings/university-leicester,University Road,Leicester,Leicestershire,LE1 7RH,United Kingdom
194,194,University of Notre Dame,United States,59.1,52.8,45.8,73.5,72.5,69.9,https://www.timeshighereducation.com/world-university-rankings/university-notre-dame,400 Main Building,Notre Dame,Indiana,46556,United States
=195,195,Aalto University,Finland,59.0,44.3,43.4,78.9,91.0,80.7,https://www.timeshighereducation.com/world-university-rankings/aalto-university,PO Box 11000,Espoo,Uusimaa,00076,Finland
=195,195,The Education University of Hong Kong,Hong Kong,59.0,35.8,38.9,91.6,74.4,89.5,https://www.timeshighereducation.com/world-university-rankings/education-university-hong-kong,10 Lo Ping Road,Tai Po,New Territories,,Hong Kong
=195,195,University of Münster,Germany,59.0,43.9,47.2,83.2,82.1,54.4,https://www.timeshighereducation.com/world-university-rankings/university-munster,Schlossplatz 2,Munster,North Rhine-Westphalia,48149,Germany
=198,198,Indiana University,United States,58.8,47.1,36.9,87.3,85.3,62.4,https://www.timeshighereducation.com/world-university-rankings/indiana-university,107 South Indiana Avenue,Bloomington,Indiana,47405-7000,United States
=198,198,Queen’s University Belfast,United Kingdom,58.8,34.7,38.4,90.8,70.0,98.3,https://www.timeshighereducation.com/world-university-rankings/queens-university-belfast,University Road,Belfast,Northern Ireland,BT7 1NN,United Kingdom
200,200,University of Calgary,Canada,58.7,37.8,43.1,83.6,91.4,83.3,https://www.timeshighereducation.com/world-university-rankings/university-calgary,2500 University Drive. NW,Calgary,Alberta,T2N 1N4,Canada
201–250,201,Abu Dhabi University,United Arab Emirates,58.6,38.0,33.9,92.0,29.5,98.0,https://www.timeshighereducation.com/world-university-rankings/abu-dhabi-university,Zayed City,Abu Dhabi,Emirate of Abu Dhabi,,United Arab Emirates
