rank_display,rank,name,country,city,region,overall_score,url,logo,citations_per_paper_score,citations_per_paper_rank,papers_per_faculty_score,papers_per_faculty_rank,academic_reputation_score,academic_reputation_rank,faculty_student_ratio_score,faculty_student_ratio_rank,staff_with_phd_score,staff_with_phd_rank,international_research_network_score,international_research_network_rank,web_impact_score,web_impact_rank,employer_reputation_score,employer_reputation_rank
237,260,Universidad del CEMA,Argentina,Ciudad Autónoma de Buenos Aires,Latin America,n/a,https://www.topuniversities.com/universities/universidad-del-cema,https://www.topuniversities.com/sites/default/files/240515060707pm871518UCEMA-Logo-Caja-90x90.jpg,n/a,n/a,3.3,=179,7.6,=114,93.9,15,12.3,=166,9.4,=170,13.5,=161,25.5,=108
237,261,Universidad del Magdalena,Colombia,Santa Marta,Latin America,n/a,https://www.topuniversities.com/universities/universidad-del-magdalena,https://www.topuniversities.com/sites/default/files/universidad-del-magdalena_592560cf2aeae70239af5152_medium.jpg,14.7,=165,17.7,=179,19.6,=114,11.5,=150,9.3,=166,21.7,=170,48.1,73,14.5,=108
237,262,Universidade Anhembi Morumbi,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-anhembi-morumbi,https://www.topuniversities.com/sites/default/files/universidade-anhembi-morumbi_24574_medium.jpg,11.3,=165,6.2,=179,9.3,=114,6.1,=150,51,106,5.6,=170,15.8,=161,27.7,=108
237,263,Universidade Cidade de São Paulo,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-cidade-de-sao-paulo,,70.4,57,15.7,=179,1.9,=114,2.8,=150,86.9,56,18.1,=170,11.6,=161,n/a,n/a
237,264,Universidade Estadual de Roraima ,Brazil,Boa Vista,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-de-roraima,,n/a,n/a,7.5,=179,n/a,n/a,98,10,79.8,68,n/a,n/a,8.9,=161,2.5,=108
237,265,Universidade Federal Rural da Amazonia,Brazil,Belém,Latin America,n/a,https://www.topuniversities.com/universities/universidade-federal-rural-da-amazonia,,7.1,=165,55.1,86,2.5,=114,18.1,=150,98.7,14,26.5,=170,n/a,n/a,n/a,n/a
237,266,Universidade Federal do Mato Grosso,Brazil,Cuiabá,Latin America,n/a,https://www.topuniversities.com/universities/universidade-federal-do-mato-grosso,https://www.topuniversities.com/sites/default/files/universidade-federal-do-mato-grosso_592560cf2aeae70239af553a_medium.jpg,21.8,=165,38,119,6,=114,24,=150,20.1,=166,50.7,144,44.4,81,5.3,=108
237,267,Universidade Vila Velha,Brazil,Vila Velha,Latin America,n/a,https://www.topuniversities.com/universities/universidade-vila-velha,https://www.topuniversities.com/sites/default/files/universidade-vila-velha_5c8b39b710ca600bd26f7724_medium.jpg,93.9,15,40,114,n/a,n/a,12.5,=150,42.4,121,2.6,=170,12.7,=161,4,=108
237,268,Universidade de Ribeirão Preto,Brazil,Ribeirao Preto,Latin America,n/a,https://www.topuniversities.com/universities/universidade-de-ribeirao-preto,https://www.topuniversities.com/sites/default/files/universidade-de-ribeiro-preto_592560cf2aeae70239af5520_medium.jpg,32.3,=165,12,=179,8.1,=114,24.9,=150,67.4,80,27.9,=170,13.3,=161,3.6,=108
237,269,Universidade do Estado de Minas Gerais,Brazil,Belo Horizonte,Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-estado-de-minas-gerais,https://www.topuniversities.com/sites/default/files/universidade-do-estado-de-minas-gerais_592560cf2aeae70239af596e_medium.jpg,8.5,=165,6.1,=179,16.3,=114,32.9,148,34,142,13.4,=170,14.6,=161,20.2,=108
237,270,Universidade do Estado do Pará,Brazil,Belém,Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-estado-do-para,https://www.topuniversities.com/sites/default/files/universidade-do-estado-do-par_592560cf2aeae70239af5523_medium.jpg,31.4,=165,8,=179,6.8,=114,69.4,47,18.7,=166,28.6,=170,11.7,=161,2.5,=108
237,271,Universidade do Oeste Paulista,Brazil,"Presidente Prudente, São Paulo",Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-oeste-paulista,,56.9,93,16.9,=179,1.9,=114,29.8,=150,64.8,86,13.6,=170,n/a,n/a,n/a,n/a
237,272,Universidade do Vale do Itajaí (UNIVALI),Brazil,Itajaí,Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-vale-do-itajai-univali,https://www.topuniversities.com/sites/default/files/universidade-do-vale-do-itaja-univali_592560cf2aeae70239af5aa6_medium.jpg,49.6,119,29.2,150,4.7,=114,6.5,=150,29.5,156,28.8,=170,34.7,120,14.3,=108
237,273,Universidade do Vale do Paraíba - Univap,Brazil,São José,Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-vale-do-paraiba-univap,https://www.topuniversities.com/sites/default/files/universidade-do-vale-do-paraba-univap_592560cf2aeae70239af580a_medium.jpg,52.6,104,27.5,158,1,=114,23.7,=150,67.8,78,18.4,=170,19.2,=161,3.6,=108
237,274,University of Guyana,Guyana,Georgetown,Latin America,n/a,https://www.topuniversities.com/universities/university-guyana,,87.8,28,3.8,=179,5.4,=114,58.4,70,n/a,n/a,19.9,=170,11.8,=161,n/a,n/a
274,275,Fundación Universitaria Konrad Lorenz,Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/fundacion-universitaria-konrad-lorenz,https://www.topuniversities.com/sites/default/files/LOGO-VERTICAL-K-COLOR-200x200-1-90x90.jpg,36.5,155,34.5,130,8.4,=114,13,=150,11.1,=166,20.6,=170,14.3,=161,6.7,=108
274,276,Ibmec,Brazil,Rio de Janeiro,Latin America,n/a,https://www.topuniversities.com/universities/ibmec,,31.8,=165,73,63,4.3,=114,3,=150,30.6,152,n/a,n/a,n/a,n/a,16.5,=108
274,277,Instituto Federal do Espírito Santo,Brazil,Vitória,Latin America,n/a,https://www.topuniversities.com/universities/instituto-federal-do-espirito-santo,,40.7,138,13.9,=179,1.6,=114,23.1,=150,n/a,n/a,20.9,=170,61.2,48,6.2,=108
274,278,Instituto Tecnológico Metropolitano - ITM ,Colombia,Medellín,Latin America,n/a,https://www.topuniversities.com/universities/instituto-tecnologico-metropolitano-itm,https://www.topuniversities.com/sites/default/files/instituto-tecnolgico-metropolitano-itm-_592560cf2aeae70239af5484_medium.jpg,20,=165,23,173,10.5,=114,6.2,=150,7.4,=166,32.9,=170,11.9,=161,8.8,=108
274,279,UNIVERSIDAD NACIONAL DE TRES DE FEBRERO,Argentina,Buenos Aires,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-tres-de-febrero,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-tres-de-febrero_592560df9988f300e2320983_medium.jpg,1.6,=165,6,=179,18.8,=114,45.5,95,n/a,n/a,8.2,=170,24.6,=161,13.4,=108
274,280,Universidad Argentina John F. Kennedy,Argentina,Buenos Aires,Latin America,n/a,https://www.topuniversities.com/universities/universidad-argentina-john-f-kennedy,https://www.topuniversities.com/sites/default/files/universidad-argentina-john-f.-kennedy_592560cf2aeae70239af5495_medium.jpg,n/a,n/a,1.2,=179,13,=114,56.2,73,n/a,n/a,n/a,n/a,7.4,=161,30.3,101
274,281,Universidad Autónoma De Occidente ,Colombia,Cali,Latin America,n/a,https://www.topuniversities.com/universities/universidad-autonoma-de-occidente,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-occidente-_592560cf2aeae70239af54a2_medium.jpg,21.8,=165,18.5,=179,11.3,=114,14.1,=150,22.6,=166,19.6,=170,17.9,=161,9.6,=108
274,282,Universidad Autónoma de Manizales ,Colombia,Manizales,Latin America,n/a,https://www.topuniversities.com/universities/universidad-autonoma-de-manizales,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-manizales-_592560cf2aeae70239af54a3_medium.jpg,10.8,=165,31.5,143,10.8,=114,25.8,=150,14.1,=166,32.3,=170,15.4,=161,7.9,=108
274,283,Universidad Católica de Cuenca,Ecuador,Cuenca,Latin America,n/a,https://www.topuniversities.com/universities/universidad-catolica-de-cuenca,https://www.topuniversities.com/sites/default/files/universidad-catlica-de-cuenca_5d11bb0310ca605cf7512e4e_medium.jpg,3.2,=165,13.3,=179,14.5,=114,12.7,=150,4.4,=166,53.5,131,20,=161,11.8,=108
274,284,Universidad Del Quindío ,Colombia,Armenia,Latin America,n/a,https://www.topuniversities.com/universities/universidad-del-quindio,https://www.topuniversities.com/sites/default/files/universidad-del-quindo-_592560cf2aeae70239af5156_medium.jpg,35.7,159,9.8,=179,16.5,=114,15.6,=150,6.2,=166,20.9,=170,18,=161,8.3,=108
274,285,Universidad Internacional SEK,Ecuador,Distrito Metropolitano de Quito,Latin America,n/a,https://www.topuniversities.com/universities/universidad-internacional-sek,https://www.topuniversities.com/sites/default/files/logo_a4-002-90x90.jpg,11.5,=165,38.7,116,11.3,=114,11.2,=150,24.2,=166,8.3,=170,8.9,=161,11.7,=108
274,286,Universidad Libre ,Colombia,Bogotá D.C,Latin America,n/a,https://www.topuniversities.com/universities/universidad-libre,https://www.topuniversities.com/sites/default/files/universidad-libre-_592560cf2aeae70239af54fe_medium.jpg,3.2,=165,6.9,=179,11.5,=114,33.8,142,10.3,=166,28.4,=170,19.7,=161,19,=108
274,287,Universidad Nacional Federico Villarreal (UNFV),Peru,San Miguel,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-federico-villarreal-unfv,https://www.topuniversities.com/sites/default/files/universidad-nacional-federico-villarreal-unfv_592560cf2aeae70239af550b_medium.jpg,1.7,=165,6.8,=179,15.9,=114,20.7,=150,n/a,n/a,15.5,=170,10.1,=161,26.4,=108
274,288,Universidad Nacional de Chimborazo,Ecuador,Riobamba,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-chimborazo,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-chimborazo_5f17016110ca607597382fc9_medium.jpg,6,=165,13.2,=179,11.4,=114,34.7,135,17,=166,33.8,=170,18.3,=161,6,=108
274,289,Universidad Nacional de Entre Rios,Argentina,,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-entre-rios,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-entre-rios_592560df9988f300e23209d9_medium.jpg,8.7,=165,3.7,=179,13.6,=114,74.8,38,n/a,n/a,17.1,=170,26.1,=161,4.7,=108
274,290,Universidad Nacional de General Sarmiento (UNGS),Argentina,Polvorines,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-general-sarmiento-ungs,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-general-sarmiento-ungs_592560cf2aeae70239af5698_medium.jpg,6.4,=165,15,=179,18,=114,23.2,=150,n/a,n/a,19,=170,23.3,=161,10.6,=108
274,291,Universidad Nacional de Itapúa,Paraguay,Encarnación,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-itapua,https://www.topuniversities.com/sites/default/files/240119030242pm949330lo.-UNI-oficial-90x90.jpg,n/a,n/a,1.4,=179,8.4,=114,93.4,17,8,=166,n/a,n/a,6.2,=161,14.5,=108
274,292,Universidad Nacional de Lujan,Argentina,Luján,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-lujan,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-lujan_592560df9988f300e23209d3_medium.jpg,25,=165,5.2,=179,10.7,=114,40.3,112,n/a,n/a,20.8,=170,14.2,=161,11.1,=108
274,293,Universidad Nacional de Misiones,Argentina,Posadas,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-misiones,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-misiones_592560df9988f300e23209d0_medium.jpg,36.2,156,7,=179,21.6,=114,19.1,=150,n/a,n/a,24.3,=170,19.6,=161,4.7,=108
274,294,Universidad Nacional de San Antonio Abad del Cusco,Peru,Cusco,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-san-antonio-abad-del-cusco,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-san-antonio-abad-del-cusco_592560cf2aeae70239af5623_medium.jpg,7.5,=165,14.5,=179,25.7,=114,6.2,=150,n/a,n/a,36,=170,12.8,=161,5.5,=108
274,295,Universidad Nacional del Altiplano,Peru,Puno,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-del-altiplano,https://www.topuniversities.com/sites/default/files/universidad-nacional-del-altiplano_592560cf2aeae70239af5507_medium.jpg,1.5,=165,14.4,=179,15.2,=114,3.6,=150,38.8,129,21,=170,25.7,=161,3.8,=108
274,296,Universidad Sergio Arboleda,Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/universidad-sergio-arboleda,https://www.topuniversities.com/sites/default/files/universidad-sergio-arboleda_592560cf2aeae70239af5155_medium.jpg,18.6,=165,15.1,=179,9.9,=114,20.9,=150,n/a,n/a,14.5,=170,16.6,=161,26.4,=108
274,297,Universidad Técnica de Manabí,Ecuador,Portoviejo,Latin America,n/a,https://www.topuniversities.com/universities/universidad-tecnica-de-manabi,https://www.topuniversities.com/sites/default/files/220617071556pm516635utm-logo-90x90.jpg,29.4,=165,17.1,=179,9,=114,3.9,=150,26.7,=166,45.3,162,11.2,=161,6.7,=108
274,298,Universidad de Guayaquil (UG),Ecuador,Guayaquil,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-guayaquil-ug,https://www.topuniversities.com/sites/default/files/241118081512pm852800Logo-UG-90x90.jpg,2.1,=165,12.7,=179,17.1,=114,3.5,=150,3.5,=166,25.3,=170,21.5,=161,21.6,=108
274,299,Universidad de Ibagué,Colombia,Ibagué,Latin America,n/a,https://www.topuniversities.com/universities/universidad-de-ibague,https://www.topuniversities.com/sites/default/files/universidad-de-ibagu_592560cf2aeae70239af54ce_medium.jpg,28,=165,32.3,141,8.2,=114,13.7,=150,10,=166,54.8,123,12.3,=161,4.6,=108
274,300,Universidad del Norte - Paraguay,Paraguay,Asunción,Latin America,n/a,https://www.topuniversities.com/universities/universidad-del-norte-paraguay,https://www.topuniversities.com/sites/default/files/universidad-del-norte-paraguay_592560ea9988f300e2322727_medium.jpg,n/a,n/a,1.2,=179,23.1,=114,9.3,=150,36.5,135,n/a,n/a,7,=161,11.4,=108
274,301,Universidade Catolica de Brasilia,Brazil,Brasília,Latin America,n/a,https://www.topuniversities.com/universities/universidade-catolica-de-brasilia,,69.8,59,18.9,=179,7.1,=114,16.3,=150,n/a,n/a,32.9,=170,5.5,=161,3.6,=108
274,302,Universidade Estadual da Paraíba,Brazil,Campina Grande,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-da-paraiba,https://www.topuniversities.com/sites/default/files/universidade-estadual-da-paraba_592560cf2aeae70239af5527_medium.jpg,12.1,=165,18.7,=179,6.9,=114,35.5,131,50.1,109,23.7,=170,21.4,=161,n/a,n/a
274,303,Universidade Estadual da Região Tocantina do Maranhão,Brazil,Imperatriz,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-da-regiao-tocantina-do-maranhao,,19.8,=165,7.9,=179,2.5,=114,61.1,65,43.3,119,2.2,=170,n/a,n/a,n/a,n/a
274,304,Universidade Estadual de Goiàs,Brazil,Goiânia,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-de-goias,https://www.topuniversities.com/sites/default/files/universidade-estadual-de-gois_592560cf2aeae70239af552b_medium.jpg,12,=165,9.1,=179,7.3,=114,71.8,44,14.8,=166,20.2,=170,25,=161,3.6,=108
274,305,Universidade Estadual de Montes Claros ,Brazil,Montes Claros,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-de-montes-claros,https://www.topuniversities.com/sites/default/files/universidade-estadual-de-montes-claros-_592560cf2aeae70239af552a_medium.jpg,4.5,=165,12.6,=179,4.4,=114,75.1,36,25.2,=166,11.8,=170,21.4,=161,2.5,=108
274,306,Universidade Estadual do Centro-Oeste ,Brazil,Guarapuava,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-do-centro-oeste,https://www.topuniversities.com/sites/default/files/universidade-estadual-do-centro-oeste-_592560cf2aeae70239af552d_medium.jpg,5.4,=165,20.9,=179,2,=114,34.1,140,70,74,10.4,=170,18.7,=161,10,=108
274,307,Universidade Estadual do Maranhão,Brazil,São Luís,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-do-maranhao,https://www.topuniversities.com/sites/default/files/universidade-estadual-do-maranho_592560cf2aeae70239af552f_medium.jpg,4.7,=165,18.2,=179,5.6,=114,26.5,=150,39.4,127,27.2,=170,40.5,96,3.6,=108
274,308,Universidade Estadual do Piaui,Brazil,Teresina,Latin America,n/a,https://www.topuniversities.com/universities/universidade-estadual-do-piaui,,7.8,=165,9.2,=179,2.5,=114,49.2,87,72.8,72,9.1,=170,n/a,n/a,n/a,n/a
274,309,Universidade Ibirapuera,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/universidade-ibirapuera,https://www.topuniversities.com/sites/default/files/universidade-ibirapuera_592560cf2aeae70239af561f_medium.jpg,92.5,19,34.9,128,3.5,=114,14.7,=150,n/a,n/a,5.9,=170,4.7,=161,7.9,=108
274,310,Universidade Luterana do Brasil ,Brazil,Canoas,Latin America,n/a,https://www.topuniversities.com/universities/universidade-luterana-do-brasil,https://www.topuniversities.com/sites/default/files/universidade-luterana-do-brasil-_592560cf2aeae70239af5552_medium.jpg,34.5,=165,6.7,=179,17.4,=114,4.6,=150,23.9,=166,11.6,=170,14.5,=161,13.9,=108
274,311,Universidade Positivo (UP),Brazil,Curitiba,Latin America,n/a,https://www.topuniversities.com/universities/universidade-positivo,https://www.topuniversities.com/sites/default/files/240731052110pm26025001.-UNIVERSIDADE-POSITIVO-AZUL-90x90.jpg,51.1,112,20.6,=179,1.8,=114,7.1,=150,24.1,=166,23,=170,16.5,=161,7.9,=108
274,312,Universidade Potiguar,Brazil,Natal,Latin America,n/a,https://www.topuniversities.com/universities/universidade-potiguar,https://www.topuniversities.com/sites/default/files/universidade-potiguar_24575_medium.jpg,80.4,45,7.8,=179,n/a,n/a,2.3,=150,35.9,137,n/a,n/a,8.5,=161,6,=108
274,313,Universidade Regional Integrada do Alto Uruguai e das Missoes,Brazil,Erechim,Latin America,n/a,https://www.topuniversities.com/universities/universidade-regional-integrada-do-alto-uruguai-e-das-missoes,,22.8,=165,9.7,=179,2.4,=114,58.4,71,37.6,132,2.2,=170,n/a,n/a,n/a,n/a
274,314,Universidade Veiga de Almeida,Brazil,Rio de Janeiro,Latin America,n/a,https://www.topuniversities.com/universities/universidade-veiga-de-almeida,https://www.topuniversities.com/sites/default/files/universidade-veiga-de-almeida_592560cf2aeae70239af585a_medium.jpg,99.9,4,10.8,=179,1.5,=114,9.5,=150,7.3,=166,4.9,=170,10.7,=161,4.5,=108
274,315,Universidade da Regiao de Joinville,Brazil,Joinville,Latin America,n/a,https://www.topuniversities.com/universities/universidade-da-regiao-de-joinville,,22.4,=165,13.6,=179,1.2,=114,59.2,69,40.9,123,5.2,=170,n/a,n/a,n/a,n/a
274,316,Universidade do Oeste de Santa Catarina,Brazil,Joaçaba,Latin America,n/a,https://www.topuniversities.com/universities/universidade-do-oeste-de-santa-catarina,,58.7,87,9.1,=179,1.9,=114,12.4,=150,37.5,133,5.3,=170,17.6,=161,n/a,n/a
316,317,Centro Universitario de Belo Horizonte,Brazil,Belo Horizonte,Latin America,n/a,https://www.topuniversities.com/universities/centro-universitario-de-belo-horizonte,,n/a,n/a,8,=179,1.8,=114,5,=150,60.4,93,3.8,=170,9.6,=161,4.4,=108
316,318,Centro Universitário Ritter dos Reis,Brazil,Porto Alegre,Latin America,n/a,https://www.topuniversities.com/universities/centro-universitario-ritter-dos-reis,https://www.topuniversities.com/sites/default/files/centro-universitrio-ritter-dos-reis_24568_medium.jpg,n/a,n/a,n/a,n/a,4.1,=114,3.3,=150,28.7,159,n/a,n/a,n/a,n/a,22.5,=108
316,319,Colégio Mayor de Antioquia,Colombia,Medellin,Latin America,n/a,https://www.topuniversities.com/universities/colegio-mayor-de-antioquia,https://www.topuniversities.com/sites/default/files/colgio-mayor-de-antioquia_592560e09988f300e2320bc0_medium.jpg,52,107,7.9,=179,2.5,=114,21,=150,2.3,=166,1.7,=170,12.4,=161,4.2,=108
316,320,Corporación Universitaria Minuto de Dios - UNIMINUTO,Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/corporacion-universitaria-minuto-de-dios-uniminuto,https://www.topuniversities.com/sites/default/files/corporacin-universitaria-minuto-de-dios-uniminuto_5ab8d86e6ee6c841f64196dd_medium.jpg,1.9,=165,4,=179,14.9,=114,6.5,=150,2.4,=166,18.5,=170,27.9,146,14.1,=108
316,321,Escuela Superior de Administracion Pública (ESAP),Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/escuela-superior-de-administracion-publica-esap,https://www.topuniversities.com/sites/default/files/escuela-superior-de-administracion-pblica-esap_592560cf2aeae70239af52c2_medium.jpg,n/a,n/a,1.2,=179,10.5,=114,17.6,=150,3.6,=166,n/a,n/a,24.7,=161,20.5,=108
316,322,Federal Rural University of the Semi-Arid Region,Brazil,Mossoró,Latin America,n/a,https://www.topuniversities.com/universities/federal-rural-university-semi-arid-region,,4.7,=165,44.7,106,3.2,=114,25.1,=150,n/a,n/a,27.9,=170,22.4,=161,10,=108
316,323,Fundacion Universitaria del Area Andina- AREANDINA,Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/fundacion-universitaria-del-area-andina-areandina,https://www.topuniversities.com/sites/default/files/fundacin-universitaria-del-rea-andina-areandina_592560ea9988f300e232271d_medium.jpg,7.3,=165,2.6,=179,12.8,=114,12.1,=150,2.5,=166,4.6,=170,12.8,=161,6.8,=108
316,324,Fundación Universitaria Juan N. Corpas,Colombia,"Bogotá,",Latin America,n/a,https://www.topuniversities.com/universities/fundacion-universitaria-juan-n-corpas,https://www.topuniversities.com/sites/default/files/230904015324pm209255Juan-Corpas-logo-200x200-90x90.jpg,n/a,n/a,9.4,=179,6.8,=114,18.9,=150,12.1,=166,2.2,=170,7.1,=161,5.3,=108
316,325,Senac São Paulo,Brazil,São Paulo,Latin America,n/a,https://www.topuniversities.com/universities/senac-sao-paulo,https://www.topuniversities.com/sites/default/files/senac-so-paulo_592560cf2aeae70239af548f_medium.jpg,n/a,n/a,1.6,=179,2.9,=114,6.9,=150,n/a,n/a,n/a,n/a,5.2,=161,17.8,=108
316,326,Universidad Americana  ,Paraguay,Asunción,Latin America,n/a,https://www.topuniversities.com/universities/universidad-americana,https://www.topuniversities.com/sites/default/files/universidad-americana-_592560cf2aeae70239af5491_medium.jpg,n/a,n/a,3.3,=179,14.5,=114,1.3,=150,12.4,=166,11.1,=170,4.5,=161,17.5,=108
316,327,Universidad Autnoma Toms Fras,Bolivia,Potosi,Latin America,n/a,https://www.topuniversities.com/universities/universidad-autnoma-toms-fras,https://www.topuniversities.com/sites/default/files/210802013604pm463130Webp.net-resizeimage-2021-08-02T163600.733-90x90.jpg,n/a,n/a,1.2,=179,6.1,=114,7.7,=150,1.4,=166,n/a,n/a,4.1,=161,3.7,=108
316,328,Universidad Autnoma del Beni Jos Ballivin,Bolivia,Trinidad,Latin America,n/a,https://www.topuniversities.com/universities/universidad-autnoma-del-beni-jos-ballivin,https://www.topuniversities.com/sites/default/files/210802014102pm372975Webp.net-resizeimage-2021-08-02T164057.250-90x90.jpg,n/a,n/a,1.7,=179,2.7,=114,6.4,=150,n/a,n/a,7.8,=170,4.8,=161,n/a,n/a
316,329,Universidad Autónoma de Asunción (UAA),Paraguay,Asunción,Latin America,n/a,https://www.topuniversities.com/universities/universidad-autonoma-de-asuncion-uaa,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-asuncin-uaa_592560cf2aeae70239af5497_medium.jpg,n/a,n/a,3.4,=179,13.2,=114,7.2,=150,8.6,=166,6.2,=170,8.3,=161,18.2,=108
316,330,Universidad Autónoma del Peru,Peru,Villa El Salvador,Latin America,n/a,https://www.topuniversities.com/universities/universidad-autonoma-del-peru,https://www.topuniversities.com/sites/default/files/240422050739pm959931Logo-UA-200x200px-90x90.jpg,1.1,=165,77,55,5.9,=114,1.9,=150,n/a,n/a,7.5,=170,3.7,=161,n/a,n/a
316,331,Universidad Catolica de Manizales,Colombia,Manizales,Latin America,n/a,https://www.topuniversities.com/universities/universidad-catolica-de-manizales,https://www.topuniversities.com/sites/default/files/211011104632pm290718TopUniversities-QS-02-90x90.jpg,3.5,=165,12,=179,10,=114,23.3,=150,8,=166,1.7,=170,10.3,=161,8.5,=108
316,332,Universidad Católica Silva Henríquez,Chile,Santiago,Latin America,n/a,https://www.topuniversities.com/universities/universidad-catolica-silva-henriquez,https://www.topuniversities.com/sites/default/files/universidad-catlica-silva-henrquez_592560cf2aeae70239af54b2_medium.jpg,4.9,=165,17.8,=179,13.5,=114,18.5,=150,8.8,=166,8.8,=170,13.3,=161,15.1,=108
316,333,Universidad Continental,Peru,Huancayo,Latin America,n/a,https://www.topuniversities.com/universities/universidad-continental,https://www.topuniversities.com/sites/default/files/220329022436pm284373VERTICAL-ok-90x90.jpg,1.7,=165,12.4,=179,6.5,=114,4.8,=150,6.2,=166,54.2,125,11.2,=161,3.8,=108
316,334,Universidad Cristiana de Bolivia,Bolivia,Santa Cruz de la Sierra,Latin America,n/a,https://www.topuniversities.com/universities/universidad-cristiana-de-bolivia,https://www.topuniversities.com/sites/default/files/universidad-cristiana-de-bolivia_5b474e0446113256395eed4c_medium.jpg,n/a,n/a,n/a,n/a,7.7,=114,34.4,138,1.2,=166,n/a,n/a,2.7,=161,5.9,=108
316,335,Universidad César Vallejo,Peru,Trujillo,Latin America,n/a,https://www.topuniversities.com/universities/universidad-cesar-vallejo,https://www.topuniversities.com/sites/default/files/220929123023am611274logo-universidad-cesar-vallejo-90x90.jpg,1,=165,3,=179,9.6,=114,12.3,=150,17.7,=166,22.2,=170,48.9,70,3.8,=108
316,336,Universidad ECCI ,Colombia,Bogotá,Latin America,n/a,https://www.topuniversities.com/universities/universidad-ecci,https://www.topuniversities.com/sites/default/files/universidad-ecci-_592560cf2aeae70239af547c_medium.jpg,1.8,=165,6.4,=179,2.9,=114,5.1,=150,2.4,=166,9.2,=170,6.9,=161,7.9,=108
316,337,Universidad Manuela Beltrán,Colombia,Bogota,Latin America,n/a,https://www.topuniversities.com/universities/universidad-manuela-beltran,https://www.topuniversities.com/sites/default/files/230116093223pm548132Logo-UMB-horizontal-90x90.jpg,49.7,118,8,=179,2.9,=114,41.6,109,4.4,=166,11.5,=170,8.2,=161,n/a,n/a
316,338,Universidad Nacional de Lanús (UNLa),Argentina,Remedios de Escalada,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-lanus-unla,https://www.topuniversities.com/sites/default/files/national-university-of-lans_592560df9988f300e232097d_medium.jpg,2.8,=165,3.2,=179,14.8,=114,11,=150,3.3,=166,7.6,=170,16.9,=161,4.7,=108
316,339,Universidad Nacional de Lomas de Zamora,Argentina,Lomas de Zamora,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-lomas-de-zamora,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-lomas-de-zamora_592560cf2aeae70239af568d_medium.jpg,17.3,=165,1.6,=179,7.9,=114,28,=150,1,=166,5.8,=170,9.8,=161,12.4,=108
316,340,Universidad Nacional de Pilar,Paraguay,Pilar,Latin America,n/a,https://www.topuniversities.com/universities/universidad-nacional-de-pilar,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-pilar_592560cf2aeae70239af5509_medium.jpg,n/a,n/a,1.2,=179,6.2,=114,10.5,=150,n/a,n/a,n/a,n/a,4.1,=161,8.6,=108
